Name	|	Abilities	|	Evolutions	|	Habitats	|	Move List
machop	|	"['basic ability 1: guts', 'basic ability 2: steadfast', 'adv ability 1: bodyguard', 'adv ability 2: discipline', 'high ability: no guard']"	|	"['1 - machop', '2 - machoke minimum 20', '3 - machamp minimum 35']"	|	"['cave', 'mountain']"	|	"['1 leer - normal', '1 low kick - fighting', '5 focus energy - normal', '7 karate chop - fighting', '9 foresight - normal', '13 low sweep - fighting', '15 seismic toss - fighting', '19 revenge - fighting', '21 knock off - dark', '25 vital throw - fighting', '27 wake-up slap - fighting', '31 dual chop - dragon', '33 submission - fighting', '37 bulk up - fighting', '39 cross chop - fighting', '43 scary face - normal', '45 dynamic punch - fighting']"
machoke	|	"['basic ability 1: guts', 'basic ability 2: steadfast', 'adv ability 1: bodyguard', 'adv ability 2: discipline', 'high ability: no guard']"	|	"['1 - machop', '2 - machoke minimum 20', '3 - machamp minimum 40']"	|	"['mountain', 'urban']"	|	"['5 focus energy - normal', '7 karate chop - fighting', '9 foresight - normal', '13 low sweep - fighting', '15 seismic toss - fighting', '19 revenge - fighting', '21 knock off - dark', '25 vital throw - fighting', '27 wake-up slap - fighting', '33 dual chop - dragon', '37 submission - fighting', '43 bulk up - fighting', '47 cross chop - fighting', '53 scary face - normal', '57 dynamic punch - fighting']"
machamp	|	"['basic ability 1: guts', 'basic ability 2: steadfast', 'adv ability 1: bodyguard', 'adv ability 2: discipline', 'high ability: no guard']"	|	"['1 - machop', '2 - machoke minimum 20', '3 - machamp minimum 40']"	|	['mountain']	|	"['5 focus energy - normal', '7 karate chop - fighting', '9 foresight - normal', '13 low sweep - fighting', '15 seismic toss - fighting', '19 revenge - fighting', '21 knock off - dark', '25 vital throw - fighting', '27 wake-up slap - fighting', '33 dual chop - dragon', '37 submission - fighting', '43 bulk up - fighting', '47 cross chop - fighting', '53 scary face - normal', '57 dynamic punch - fighting']"
timburr	|	"['basic ability 1: guts', 'basic ability 2: sheer force', 'adv ability 1: huge power', 'adv ability 2: hustle', 'high ability: iron fist']"	|	"['1 - timburr', '2 - gurdurr minimum 20', '3 - conkeldurr minimum 40']"	|	"['mountain', 'urban']"	|	"['1 leer - normal', '1 pound - normal', '4 focus energy - normal', '8 bide - normal', '12 low kick - fighting', '16 rock', 'throw - rock', '20 wake-up slap - fighting', '24 chip away - normal', '28 bulk up - fighting', '31 rock', 'slide - rock', '34 dynamic punch - fighting', '37 scary face - normal', '40 hammer arm - fighting', '43 stone edge - rock', '46 focus punch - fighting', '49 superpower - fighting']"
gurdurr	|	"['basic ability 1: guts', 'basic ability 2: sheer force', 'adv ability 1: huge power', 'adv ability 2: hustle', 'high ability: iron fist']"	|	"['1 - timburr', '2 - gurdurr minimum 250', '3 - conkeldurr mini - mum 40']"	|	"['mountain', 'urban']"	|	"['4 focus energy - normal', '8 bide - normal', '12 low kick - fighting', '16 rock', 'throw - rock', '20 wake-up slap - fighting', '24 chip away - normal', '29 bulk up - fighting', '33 rock', 'slide - rock', '37 dynamic punch - fighting', '41 scary face - normal', '45 hammer arm - fighting', '49 stone edge - rock', '53 focus punch - fighting', '57 superpower - fighting']"
conkeldurr	|	"['basic ability 1: guts', 'basic ability 2: sheer force', 'adv ability 1: huge power', 'adv ability 2: hustle', 'high ability: iron fist']"	|	"['1 - timburr', '2 - gurdurr minimum 20', '3 - conkeldurr minimum 40']"	|	['mountain']	|	"['4 focus energy - normal', '8 bide - normal', '12 low kick - fighting', '16 rock', 'throw - rock', '20 wake-up slap - fighting', '24 chip away - normal', '29 bulk up - fighting', '33 rock', 'slide - rock', '37 dynamic punch - fighting', '41 scary face - normal', '45 hammer arm - fighting', '49 stone edge - rock', '53 focus punch - fighting', '57 superpower - fighting']"
geodude	|	"['basic ability 1: levitate', 'adv ability 1: sand veil', 'adv ability 2: sturdy', 'adv ability 3: bulletproof', 'high ability: rock head']"	|	"['1 - geodude', '2 - graveler minimum 25', '3 - golem minimum 35']"	|	"['cave', 'mountain']"	|	"['1 defense curl - normal', '1 tackle - normal', '4 mud sport - ground', '6 rock', 'polish - rock', '10 rollout - rock', '12 magnitude - ground', '16 rock', 'throw - rock', '18 smack down - rock', '22 bulldoze - ground', '24 self-destruct - normal', '28 stealth rock', '- rock', '30 rock', 'blast - rock', '34 earthquake - ground', '36 explosion - normal', '40 double-edge - normal', '42 stone edge - rock']"
graveler	|	"['basic ability 1: rock head', 'adv ability 1: sand veil', 'adv ability 2: sturdy', 'adv ability 3: bulletproof', 'high ability: full guard']"	|	"['1 - geodude', '2 - graveler minimum 25', '3 - golem minimum 35']"	|	"['cave', 'mountain']"	|	"['4 mud sport - ground', '6 rock', 'polish - rock', '10 rollout - rock', '12 magnitude - ground', '16 rock', 'throw - rock', '18 smack down - rock', '22 bulldoze - ground', '24 self-destruct - normal', '30 stealth rock', '- rock', '34 rock', 'blast - rock', '40 earthquake - ground', '44 explosion - normal', '50 double-edge - normal', '54 stone edge - rock']"
golem	|	"['basic ability 1: rock head', 'adv ability 1: solid rock', 'adv ability 2: sturdy', 'adv ability 3: bulletproof', 'high ability: full guard']"	|	"['1 - geodude', '2 - graveler minimum 25', '3 - golem minimum 35']"	|	"['cave', 'mountain']"	|	"['4 mud sport - ground', '6 rock', 'polish - rock', '10 steamroller - bug', '12 magnitude - ground', '16 rock', 'throw - rock', '18 smack down - rock', '22 bulldoze - ground', '24 self-destruct - normal', '30 stealth rock', '- rock', '34 rock', 'blast - rock', '40 earthquake - ground', '44 explosion - normal', '50 double-edge - normal', '54 stone edge - rock', '60 heavy slam - steel']"
roggenrola	|	"['basic ability 1: sturdy', 'adv ability 1: sand rush', 'adv ability 2: sand force', 'adv ability 3: sand veil', 'high ability: klutz']"	|	"['1 - roggenrola', '2 - boldore minimum 25', '3 - gigalith minimum 40']"	|	"['cave', 'mountain']"	|	"['1 tackle - normal', '4 harden - normal', '7 sand attack - ground', '10 headbutt - normal', '14 rock', 'blast - rock', '17 mud-slap - ground', '20 iron defense - steel', '23 smack down - rock', '27 rock', 'slide - rock', '30 stealth rock', '- rock', '33 sandstorm - rock', '36 stone edge - rock', '40 explosion - normal']"
boldore	|	"['basic ability 1: sturdy', 'adv ability 1: sand rush', 'adv ability 2: sand force', 'adv ability 3: solar power', 'high ability: sunglow']"	|	"['1 - roggenrola', '2 - boldore minimum 25', '3 - gigalith minimum 40']"	|	"['cave', 'mountain']"	|	"['4 harden - normal', '7 sand attack - ground', '10 headbutt - normal', '14 rock', 'blast - rock', '17 mud-slap - ground', '20 iron defense - steel', '23 smack down - rock', '25 power gem - rock', '30 rock', 'slide - rock', '36 stealth rock', '- rock', '42 sandstorm - rock', '48 stone edge - rock', '55 explosion - normal']"
gigalith	|	"['basic ability 1: sturdy', 'adv ability 1: sand rush', 'adv ability 2: sand force', 'adv ability 3: solar power', 'high ability: sunglow']"	|	"['1 - roggenrola', '2 - boldore minimum 25', '3 - gigalith minimum 40']"	|	"['cave', 'mountain']"	|	"['4 harden - normal', '7 sand attack - ground', '10 headbutt - normal', '14 rock', 'blast - rock', '17 mud-slap - ground', '20 iron defense - steel', '23 smack down - rock', '25 power gem - rock', '30 rock', 'slide - rock', '36 stealth rock', '- rock', '42 sandstorm - rock', '48 stone edge - rock', '55 explosion - normal']"
rhyhorn	|	"['basic ability 1: rock head', 'basic ability 2: solid rock', 'adv ability 1: sturdy', 'adv ability 2: reckless', 'high ability: lightning rod']"	|	"['1 - rhyhorn', '2 - rhydon minimum 40', '3 - rhyperior minimum 50']"	|	"['cave', 'grassland', 'mountain']"	|	"['1 horn attack - normal', '1 tail whip - normal', '5 fury attack - normal', '9 scary face - normal', '13 smack down - rock', '17 stomp - normal', '21 bulldoze - ground', '25 chip away - normal', '29 rock', 'blast - rock', '33 drill run - ground', '37 take down - normal', '41 stone edge - rock', '45 earthquake - ground', '49 megahorn - bug', '53 horn drill - normal']"
rhydon	|	"['basic ability 1: rock head', 'basic ability 2: solid rock', 'adv ability 1: sturdy', 'adv ability 2: reckless', 'high ability: lightning rod']"	|	"['1 - rhyhorn', '2 - rhydon minimum 40', '3 - rhyperior minimum 50']"	|	"['cave', 'grassland', 'mountain']"	|	"['5 fury attack - normal', '9 scary face - normal', '13 smack down - rock', '17 stomp - normal', '21 bulldoze - ground', '25 chip away - normal', '29 rock', 'blast - rock', '33 drill run - ground', '37 take down - normal', '41 stone edge - rock', '42 hammer arm - fighting', '48 earthquake - ground', '55 megahorn - bug', '62 horn drill - normal']"
rhyperior	|	"['basic ability 1: rock head', 'basic ability 2: solid rock', 'adv ability 1: sturdy', 'adv ability 2: reckless', 'high ability: lightning rod']"	|	"['1 - rhyhorn', '2 - rhydon minimum 40', '3 - rhyperior minimum 50']"	|	['mountain']	|	"['5 fury attack - normal', '9 scary face - normal', '13 smack down - rock', '17 stomp - normal', '21 bulldoze - ground', '25 chip away - normal', '29 rock', 'blast - rock', '33 drill run - ground', '37 take down - normal', '41 stone edge - rock', '42 hammer arm - fighting', '48 earthquake - ground', '55 megahorn - bug', '62 horn drill - normal', '69 rock', 'wrecker']"
swinub	|	"['basic ability 1: thick fat', 'basic ability 2: pickup', 'adv ability 1: oblivious', 'adv ability 2: snow cloak', 'high ability: winter’s kiss']"	|	"['1 - swinub', '2 - piloswine minimum 30', '3 - mamoswine minimum 40']"	|	"['cave', 'taiga', 'tundra']"	|	"['1 odor sleuth - normal', '1 tackle - normal', '5 mud sport - ground', '8 powder snow - ice', '11 mud-slap - ground', '14 endure - normal', '18 mud bomb - ground', '21 icy wind - ice', '24 ice', 'shard - ice', '28 take down - normal', '35 mist - ice', '37 earthquake - ground', '40 flail - normal', '44 blizzard - ice', '48 amnesia - psychic']"
piloswine	|	"['basic ability 1: thick fat', 'basic ability 2: pickup', 'adv ability 1: oblivious', 'adv ability 2: snow cloak', 'high ability: winter’s kiss']"	|	"['1 - swinub', '2 - piloswine minimum 30', '3 - mamoswine minimum 40']"	|	"['cave', 'taiga', 'tundra']"	|	"['5 mud sport - ground', '8 powder snow - ice', '11 mud-slap - ground', '14 endure - normal', '18 mud bomb - ground', '21 icy wind - ice', '24 ice', 'shard - ice', '28 take down - normal', '33 fury attack - normal', '37 mist - ice', '41 thrash - normal', '46 earthquake - ground', '52 blizzard - ice', '58 amnesia - psychic']"
mamoswine	|	"['basic ability 1: thick fat', 'basic ability 2: guts', 'adv ability 1: oblivious', 'adv ability 2: snow cloak', 'high ability: winter’s kiss']"	|	"['1 - swinub', '2 - piloswine minimum 30', '3 - mamoswine minimum 40']"	|	['tundra']	|	"['5 mud sport - ground', '8 powder snow - ice', '11 mud-slap - ground', '14 endure - normal', '18 mud bomb - ground', '21 icy wind - ice', '24 ice', 'shard - ice', '28 take down - normal', '33 double hit - normal', '37 mist - ice', '41 thrash - normal', '46 earthquake - ground', '52 blizzard - ice', '58 scary face - psychic']"
sandile	|	"['basic ability 1: intimidate', 'basic ability 2: moxie', 'adv ability 1: anger point', 'adv ability 2: deep sleep', 'high ability: strong jaw']"	|	"['1 - sandile', '2 - krokorok minimum 25', '3 - krookodile minimum 40']"	|	"['beach', 'desert']"	|	"['1 leer - normal', '1 rage - normal', '4 bite - dark', '7 sand attack - ground', '10 torment - dark', '13 sand tomb - ground', '16 assurance - dark', '19 mud-slap - ground', '22 embargo - dark', '25 swagger - normal', '28 crunch - dark', '31 dig - ground', '34 scary face - normal', '37 foul play - dark', '40 sandstorm - rock', '43 earthquake - ground', '46 thrash - normal']"
krokorok	|	"['basic ability 1: intimidate', 'basic ability 2: moxie', 'adv ability 1: anger point', 'adv ability 2: deep sleep', 'high ability: strong jaw']"	|	"['1 - sandile', '2 - krokorok minimum 25', '3 - krookodile minimum 40']"	|	"['beach', 'desert']"	|	"['4 bite - dark', '7 sand attack - ground', '10 torment - dark', '13 sand tomb - ground', '16 assurance - dark', '19 mud-slap - ground', '22 embargo - dark', '25 swagger - normal', '28 crunch - dark', '32 dig - ground', '36 scary face - normal', '40 foul play - dark', '44 sandstorm - rock', '48 earthquake - ground', '52 thrash - normal']"
krookodile	|	"['basic ability 1: intimidate', 'basic ability 2: moxie', 'adv ability 1: anger point', 'adv ability 2: deep sleep', 'high ability: strong jaw']"	|	"['1 - sandile', '2 - krokorok minimum 25', '3 - krookodile minimum 40']"	|	"['beach', 'desert']"	|	"['4 bite - dark', '7 sand attack - ground', '10 torment - dark', '13 sand tomb - ground', '16 assurance - dark', '19 mud-slap - ground', '22 embargo - dark', '25 swagger - normal', '28 crunch - dark', '32 dig - ground', '36 scary face - normal', '42 foul play - dark', '48 sandstorm - rock', '54 earthquake - ground', '60 outrage - dragon']"
aron	|	"['basic ability 1: bulletproof', 'basic ability 2: sturdy', 'adv ability 1: rock head', 'adv ability 2: solid rock', 'high ability: heavy metal']"	|	"['1 - aron', '2 - lairon minimum 30', '3 - aggron minimum 40']"	|	"['cave', 'mountain']"	|	"['1 tackle - normal', '1 harden - normal', '4 mud-slap - ground', '7 headbutt - normal', '10 metal claw - steel', '13 rock', 'tomb - rock', '16 protect - normal', '19 roar - normal', '22 iron head - steel', '25 rock', 'slide - rock', '28 take down - normal', '31 metal sound - steel', '34 iron tail - steel', '37 iron defense - steel', '40 double-edge - normal', '43 autotomize - steel', '46 heavy slam - steel', '49 metal burst - steel']"
lairon	|	"['basic ability 1: bulletproof', 'basic ability 2: sturdy', 'adv ability 1: rock head', 'adv ability 2: solid rock', 'high ability: heavy metal']"	|	"['1 - aron', '2 - lairon minimum 30', '3 - aggron minimum 40']"	|	"['cave', 'mountain']"	|	"['4 mud-slap - ground', '7 headbutt - normal', '10 metal claw - steel', '13 rock', 'tomb - rock', '16 protect - normal', '19 roar - normal', '22 iron head - steel', '25 rock', 'slide - rock', '28 take down - normal', '31 metal sound - steel', '35 iron tail - steel', '39 iron defense - steel', '43 double-edge - normal', '47 autotomize - steel', '51 heavy slam - steel', '55 metal burst - steel']"
aggron	|	"['basic ability 1: bulletproof', 'basic ability 2: sturdy', 'adv ability 1: rock head', 'adv ability 2: solid rock', 'high ability: heavy metal']"	|	"['1 - aron', '2 - lairon minimum 30', '3 - aggron minimum 40']"	|	"['cave', 'mountain']"	|	"['4 mud-slap - ground', '7 headbutt - normal', '10 metal claw - steel', '13 rock', 'tomb - rock', '16 protect - normal', '19 roar - normal', '22 iron head - steel', '25 rock', 'slide - rock', '28 take down - normal', '31 metal sound - steel', '35 iron tail - steel', '39 iron defense - steel', '45 double-edge - normal', '51 autotomize - steel', '57 heavy slam - steel', '63 metal burst - steel']"
klink	|	"['basic ability 1: levitate', 'adv ability 1: clear body', 'adv ability 2: plus or minus', 'adv ability 3: weird power', 'high ability: targeting system']"	|	"['1 - klink', '2 - klang minimum 35', '3 - klinklang minimum 45']"	|	"['cave', 'urban']"	|	"['1 vice grip - normal', '6 charge - electric', '11 thunder shock - electric', '16 gear grind - steel', '21 bind - normal', '26 charge beam - electric', '31 autotomize - steel', '36 mirror shot - steel', '39 screech - normal', '42 discharge - electric', '45 metal sound - steel', '48 shift gear - steel', '51 lock-on - normal', '54 zap cannon - electric', '57 hyper beam - normal']"
